,age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,date
18381,42,technician,married,tertiary,no,1079,no,no,cellular,61,2,-1,0,unknown,2008-07-31
18382,51,unemployed,divorced,tertiary,no,0,no,no,cellular,574,2,-1,0,unknown,2008-07-31
18383,56,entrepreneur,divorced,tertiary,no,3846,no,no,cellular,86,7,-1,0,unknown,2008-07-31
18384,46,technician,married,secondary,no,0,yes,no,telephone,181,2,-1,0,unknown,2008-07-31
18385,57,admin.,married,secondary,no,340,no,yes,cellular,167,2,-1,0,unknown,2008-07-31
18386,43,housemaid,single,primary,no,24,no,no,cellular,35,2,-1,0,unknown,2008-07-31
18387,49,services,divorced,unknown,no,313,yes,no,cellular,203,7,-1,0,unknown,2008-07-31
18388,37,technician,single,secondary,no,884,yes,yes,cellular,128,2,-1,0,unknown,2008-07-31
18389,35,blue-collar,married,secondary,no,86,no,no,cellular,128,2,-1,0,unknown,2008-07-31
18390,36,admin.,married,secondary,no,3308,no,yes,cellular,119,2,-1,0,unknown,2008-07-31
18391,40,blue-collar,married,secondary,no,4853,no,no,cellular,234,2,-1,0,unknown,2008-07-31
18392,51,technician,married,unknown,no,-168,no,no,cellular,56,3,-1,0,unknown,2008-07-31
18393,38,admin.,married,secondary,no,137,yes,no,cellular,27,22,-1,0,unknown,2008-07-31
18394,31,technician,single,secondary,no,0,yes,no,cellular,16,34,-1,0,unknown,2008-07-31
18395,35,blue-collar,married,secondary,no,-518,yes,no,cellular,46,5,-1,0,unknown,2008-07-31
18396,47,admin.,married,secondary,no,3936,yes,no,telephone,15,2,-1,0,unknown,2008-07-31
18397,37,blue-collar,married,unknown,no,557,no,no,cellular,47,2,-1,0,unknown,2008-07-31
18398,48,services,divorced,secondary,no,105,no,no,cellular,111,2,-1,0,unknown,2008-07-31
18399,55,blue-collar,married,primary,no,842,no,no,telephone,144,2,-1,0,unknown,2008-07-31
18400,42,blue-collar,married,primary,no,260,yes,no,telephone,175,2,-1,0,unknown,2008-07-31
18401,59,blue-collar,married,primary,no,595,no,no,telephone,208,7,-1,0,unknown,2008-07-31
18402,39,retired,divorced,primary,no,284,no,no,telephone,180,8,-1,0,unknown,2008-07-31
18403,58,retired,divorced,primary,no,2538,yes,no,cellular,307,6,-1,0,unknown,2008-07-31
18404,50,blue-collar,divorced,primary,no,2554,no,no,cellular,51,2,-1,0,unknown,2008-07-31
18405,41,blue-collar,married,secondary,no,4900,yes,no,telephone,121,2,-1,0,unknown,2008-07-31
18406,41,unemployed,single,primary,no,2171,no,no,telephone,120,2,-1,0,unknown,2008-07-31
18407,59,admin.,married,primary,no,6187,no,no,cellular,114,4,-1,0,unknown,2008-07-31
18408,43,services,divorced,secondary,no,0,no,no,cellular,106,4,-1,0,unknown,2008-07-31
18409,38,blue-collar,married,secondary,no,4336,yes,no,cellular,226,6,-1,0,unknown,2008-07-31
18410,48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,725,4,-1,0,unknown,2008-07-31
18411,32,services,married,secondary,no,0,no,no,cellular,105,6,-1,0,unknown,2008-07-31
18412,58,blue-collar,divorced,unknown,no,55,yes,no,cellular,119,8,-1,0,unknown,2008-07-31
18413,49,management,single,primary,no,548,no,no,telephone,115,6,-1,0,unknown,2008-07-31
18414,48,management,married,secondary,no,-876,no,yes,cellular,6,16,-1,0,unknown,2008-07-31
18415,45,blue-collar,married,secondary,no,1239,no,no,telephone,67,4,-1,0,unknown,2008-07-31
18416,51,technician,married,secondary,no,8758,no,no,telephone,92,2,-1,0,unknown,2008-07-31
18417,35,admin.,divorced,secondary,no,-218,no,yes,cellular,123,4,-1,0,unknown,2008-07-31
18418,35,blue-collar,single,primary,no,-759,yes,no,cellular,142,2,-1,0,unknown,2008-07-31
18419,41,blue-collar,married,primary,no,0,no,no,cellular,22,2,-1,0,unknown,2008-07-31
18420,40,technician,married,secondary,no,296,no,no,cellular,253,2,-1,0,unknown,2008-07-31
18421,45,services,married,secondary,no,27,yes,yes,cellular,43,2,-1,0,unknown,2008-07-31
18422,48,housemaid,married,secondary,no,1397,no,no,cellular,66,2,-1,0,unknown,2008-07-31
18423,49,admin.,married,secondary,no,1629,no,no,cellular,57,2,-1,0,unknown,2008-07-31
18424,46,management,single,secondary,no,1605,no,no,cellular,126,6,-1,0,unknown,2008-07-31
18425,47,blue-collar,married,secondary,no,846,yes,no,cellular,437,2,-1,0,unknown,2008-07-31
18426,41,services,married,secondary,no,428,no,no,cellular,38,2,-1,0,unknown,2008-07-31
18427,40,management,married,unknown,no,3165,yes,no,telephone,77,2,-1,0,unknown,2008-07-31
18428,49,technician,married,secondary,no,3144,no,no,cellular,349,2,-1,0,unknown,2008-07-31
18429,43,blue-collar,married,primary,no,2105,yes,no,cellular,36,2,-1,0,unknown,2008-07-31
18430,31,services,married,unknown,no,-82,yes,no,cellular,543,31,-1,0,unknown,2008-07-31
18431,42,services,single,secondary,no,247,yes,no,cellular,114,2,-1,0,unknown,2008-07-31
18432,52,technician,married,secondary,no,-1076,yes,no,cellular,58,2,-1,0,unknown,2008-07-31
18433,38,management,married,tertiary,no,590,no,no,cellular,49,2,-1,0,unknown,2008-07-31
18434,46,services,married,secondary,no,-522,yes,no,cellular,61,2,-1,0,unknown,2008-07-31
18435,28,blue-collar,single,secondary,no,0,no,yes,cellular,11,21,-1,0,unknown,2008-07-31
18436,54,management,married,tertiary,no,12,no,no,telephone,77,4,-1,0,unknown,2008-07-31
18437,55,housemaid,divorced,primary,no,77,no,no,cellular,463,6,-1,0,unknown,2008-07-31
18438,41,blue-collar,married,primary,no,2053,no,no,cellular,81,4,-1,0,unknown,2008-07-31
18439,47,management,married,tertiary,no,2473,yes,yes,cellular,122,2,-1,0,unknown,2008-07-31
18440,58,housemaid,married,tertiary,no,2858,no,no,cellular,56,6,-1,0,unknown,2008-07-31
18441,43,technician,single,secondary,yes,685,yes,no,cellular,94,2,-1,0,unknown,2008-07-31
18442,46,services,married,secondary,no,998,yes,no,cellular,126,2,-1,0,unknown,2008-07-31
18443,51,admin.,divorced,secondary,no,3029,yes,yes,cellular,118,2,-1,0,unknown,2008-07-31
18444,46,unemployed,married,primary,no,1,yes,no,cellular,43,2,-1,0,unknown,2008-07-31
18445,54,self-employed,married,secondary,no,2191,yes,no,telephone,96,6,-1,0,unknown,2008-07-31
18446,58,retired,married,secondary,no,3648,no,no,cellular,60,4,-1,0,unknown,2008-07-31
18447,30,services,married,secondary,no,48,yes,no,cellular,662,13,-1,0,unknown,2008-07-31
18448,53,blue-collar,married,primary,no,252,no,no,cellular,727,4,-1,0,unknown,2008-07-31
18449,53,unemployed,married,secondary,no,4487,no,no,cellular,79,2,-1,0,unknown,2008-07-31
18450,59,retired,married,primary,no,488,no,no,cellular,231,2,-1,0,unknown,2008-07-31
18451,45,management,married,secondary,no,4105,yes,no,cellular,49,2,-1,0,unknown,2008-07-31
18452,41,blue-collar,married,primary,no,200,no,yes,cellular,309,2,-1,0,unknown,2008-07-31
18453,42,admin.,married,secondary,no,176,no,no,cellular,201,2,-1,0,unknown,2008-07-31
18454,59,retired,divorced,secondary,no,2651,no,no,telephone,258,2,-1,0,unknown,2008-07-31
18455,51,self-employed,married,primary,no,106,yes,no,telephone,240,2,-1,0,unknown,2008-07-31
18456,44,management,married,tertiary,no,4460,no,no,telephone,168,2,-1,0,unknown,2008-07-31
18457,56,management,married,secondary,no,1502,no,no,telephone,119,11,-1,0,unknown,2008-07-31
18458,57,retired,married,secondary,no,1354,no,no,cellular,131,9,-1,0,unknown,2008-07-31
18459,47,housemaid,married,secondary,yes,-1531,yes,no,cellular,156,8,-1,0,unknown,2008-07-31
18460,33,admin.,single,secondary,no,2554,yes,no,telephone,77,15,-1,0,unknown,2008-07-31
18461,36,technician,divorced,tertiary,no,1023,yes,no,cellular,189,4,-1,0,unknown,2008-07-31
18462,43,management,married,tertiary,no,0,no,no,cellular,107,17,-1,0,unknown,2008-07-31
18463,35,blue-collar,married,unknown,no,1662,no,no,cellular,122,2,-1,0,unknown,2008-07-31
18464,54,blue-collar,married,primary,no,532,no,no,telephone,73,2,-1,0,unknown,2008-07-31
18465,39,management,married,tertiary,no,55,no,no,cellular,216,4,-1,0,unknown,2008-07-31
18466,52,technician,married,unknown,no,668,yes,no,cellular,212,4,-1,0,unknown,2008-07-31
18467,46,blue-collar,divorced,unknown,no,2391,yes,no,cellular,148,2,-1,0,unknown,2008-07-31
18468,38,management,married,tertiary,no,0,no,yes,cellular,122,2,-1,0,unknown,2008-07-31
18469,46,services,single,secondary,no,389,no,no,telephone,46,4,-1,0,unknown,2008-07-31
18470,45,blue-collar,married,primary,no,-455,yes,yes,cellular,161,2,-1,0,unknown,2008-07-31
18471,47,management,married,tertiary,no,2597,no,no,cellular,52,2,-1,0,unknown,2008-07-31
18472,42,unemployed,single,secondary,no,714,no,no,cellular,145,4,-1,0,unknown,2008-07-31
18473,45,management,single,tertiary,no,16,no,no,cellular,59,2,-1,0,unknown,2008-07-31
18474,38,services,married,secondary,no,4392,no,no,cellular,32,2,-1,0,unknown,2008-07-31
18475,27,management,single,tertiary,no,385,no,yes,cellular,52,7,-1,0,unknown,2008-07-31
18476,37,blue-collar,married,secondary,no,14,yes,no,cellular,38,18,-1,0,unknown,2008-07-31
18477,55,management,married,tertiary,no,2,no,yes,cellular,126,2,-1,0,unknown,2008-07-31
18478,51,technician,married,tertiary,no,5059,yes,no,cellular,189,2,-1,0,unknown,2008-07-31
18479,44,blue-collar,married,secondary,no,96,yes,no,cellular,547,2,-1,0,unknown,2008-07-31
18480,38,admin.,single,secondary,no,-211,no,yes,cellular,166,2,-1,0,unknown,2008-07-31
18481,42,management,married,tertiary,no,2110,no,yes,cellular,106,2,-1,0,unknown,2008-07-31
18482,49,management,divorced,secondary,no,4908,no,no,cellular,42,4,-1,0,unknown,2008-07-31
18483,56,retired,married,secondary,no,0,no,no,telephone,45,2,-1,0,unknown,2008-07-31
18484,47,management,married,tertiary,no,2261,no,no,cellular,87,2,-1,0,unknown,2008-07-31
18485,42,services,married,secondary,no,2219,yes,no,cellular,548,2,-1,0,unknown,2008-07-31
18486,50,blue-collar,married,secondary,no,1553,yes,no,cellular,53,2,-1,0,unknown,2008-07-31
18487,39,self-employed,married,primary,no,2077,yes,no,cellular,88,21,-1,0,unknown,2008-07-31
18488,41,services,married,secondary,no,-459,yes,no,cellular,162,2,-1,0,unknown,2008-07-31
18489,50,blue-collar,divorced,primary,no,602,yes,no,cellular,225,2,-1,0,unknown,2008-07-31
18490,40,blue-collar,married,secondary,no,1954,no,no,cellular,1107,2,-1,0,unknown,2008-07-31
18491,55,services,married,secondary,no,3546,yes,yes,cellular,268,2,-1,0,unknown,2008-07-31
18492,32,blue-collar,single,secondary,no,3036,yes,no,cellular,52,5,-1,0,unknown,2008-07-31
18493,43,technician,married,secondary,no,533,yes,no,cellular,228,2,-1,0,unknown,2008-07-31
18494,41,management,married,secondary,no,0,no,no,cellular,83,2,-1,0,unknown,2008-07-31
18495,48,management,single,tertiary,no,648,yes,no,cellular,462,2,-1,0,unknown,2008-07-31
18496,41,unemployed,married,secondary,no,0,no,no,cellular,847,14,-1,0,unknown,2008-07-31
18497,33,blue-collar,single,secondary,no,5,yes,no,cellular,188,3,-1,0,unknown,2008-07-31
18498,39,management,single,primary,no,375,no,no,telephone,80,2,-1,0,unknown,2008-07-31
18499,42,technician,divorced,secondary,no,1689,yes,no,cellular,50,2,-1,0,unknown,2008-07-31
18500,39,management,single,tertiary,no,2258,yes,no,cellular,255,2,-1,0,unknown,2008-07-31
18501,36,admin.,married,secondary,no,470,yes,no,cellular,101,4,-1,0,unknown,2008-07-31
18502,42,admin.,single,secondary,no,4343,no,no,cellular,245,4,-1,0,unknown,2008-07-31
18503,31,management,single,tertiary,no,935,no,no,cellular,64,5,-1,0,unknown,2008-07-31
18504,45,management,married,primary,no,1533,no,no,cellular,83,4,-1,0,unknown,2008-07-31
18505,28,management,married,tertiary,no,22,yes,no,cellular,59,3,-1,0,unknown,2008-07-31
18506,37,management,married,tertiary,no,4357,no,no,cellular,548,2,-1,0,unknown,2008-07-31
18507,48,management,married,tertiary,yes,0,yes,no,cellular,281,4,-1,0,unknown,2008-07-31
18508,57,housemaid,married,secondary,no,271,no,no,cellular,81,4,-1,0,unknown,2008-07-31
18509,54,admin.,married,secondary,no,812,yes,yes,cellular,83,6,-1,0,unknown,2008-07-31
18510,50,services,married,secondary,yes,0,no,no,telephone,35,9,-1,0,unknown,2008-07-31
18511,42,blue-collar,married,primary,no,517,yes,no,cellular,101,7,-1,0,unknown,2008-07-31
18512,35,technician,married,secondary,no,-195,no,no,cellular,309,4,-1,0,unknown,2008-07-31
18513,57,retired,married,primary,no,3549,no,no,cellular,51,36,-1,0,unknown,2008-07-31
18514,57,management,married,primary,no,80,no,yes,cellular,158,7,-1,0,unknown,2008-07-31
18515,35,blue-collar,married,primary,no,0,no,no,cellular,57,4,-1,0,unknown,2008-07-31
18516,44,technician,married,primary,no,755,no,yes,cellular,829,4,-1,0,unknown,2008-07-31
18517,47,management,married,secondary,no,1077,no,no,cellular,367,4,-1,0,unknown,2008-07-31
18518,51,self-employed,married,tertiary,no,5350,yes,yes,cellular,612,4,-1,0,unknown,2008-07-31
18519,56,unknown,married,unknown,no,33,no,no,telephone,26,15,-1,0,unknown,2008-07-31
18520,35,management,single,secondary,no,3384,yes,no,cellular,372,2,-1,0,unknown,2008-07-31
18521,54,management,married,tertiary,no,1623,no,no,cellular,25,8,-1,0,unknown,2008-07-31
18522,35,management,married,tertiary,no,2801,yes,no,cellular,184,2,-1,0,unknown,2008-07-31
18523,46,blue-collar,married,primary,no,333,yes,no,cellular,284,4,-1,0,unknown,2008-07-31
18524,37,services,married,secondary,no,0,yes,yes,cellular,187,2,-1,0,unknown,2008-07-31
18525,53,management,married,tertiary,no,3366,no,no,cellular,128,2,-1,0,unknown,2008-07-31
18526,46,entrepreneur,married,unknown,no,4,no,yes,cellular,171,4,-1,0,unknown,2008-07-31
18527,33,entrepreneur,single,tertiary,no,99,no,yes,cellular,192,3,-1,0,unknown,2008-07-31
18528,36,management,married,tertiary,no,3770,yes,no,cellular,150,4,-1,0,unknown,2008-07-31
18529,32,blue-collar,married,secondary,no,7365,yes,no,cellular,124,5,-1,0,unknown,2008-07-31
18530,40,management,married,tertiary,no,-1737,yes,yes,cellular,249,4,-1,0,unknown,2008-07-31
18531,58,management,married,secondary,no,-382,no,no,cellular,644,12,-1,0,unknown,2008-07-31
18532,38,blue-collar,single,secondary,no,1911,yes,no,cellular,74,4,-1,0,unknown,2008-07-31
18533,58,technician,married,tertiary,no,4656,no,no,cellular,119,6,-1,0,unknown,2008-07-31
18534,42,blue-collar,married,primary,no,704,yes,yes,telephone,88,10,-1,0,unknown,2008-07-31
18535,56,technician,divorced,tertiary,no,1593,yes,no,cellular,434,4,-1,0,unknown,2008-07-31
18536,36,technician,married,secondary,no,7957,no,no,cellular,288,2,-1,0,unknown,2008-07-31
18537,49,entrepreneur,divorced,primary,yes,-736,no,no,cellular,305,6,-1,0,unknown,2008-07-31
18538,46,management,married,tertiary,no,466,yes,no,cellular,109,8,-1,0,unknown,2008-07-31
18539,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,388,4,-1,0,unknown,2008-07-31
18540,40,housemaid,single,tertiary,no,7441,no,no,cellular,1461,6,-1,0,unknown,2008-07-31
18541,32,admin.,married,secondary,no,347,yes,no,cellular,155,13,-1,0,unknown,2008-07-31
18542,46,services,married,secondary,no,375,no,no,telephone,172,6,-1,0,unknown,2008-07-31
18543,35,blue-collar,divorced,primary,no,4401,yes,no,cellular,465,4,-1,0,unknown,2008-07-31
18544,59,housemaid,divorced,primary,no,259,no,no,cellular,166,4,-1,0,unknown,2008-07-31
18545,46,management,married,tertiary,no,4039,yes,no,cellular,716,9,-1,0,unknown,2008-07-31
18546,42,technician,single,secondary,no,0,no,no,telephone,33,13,-1,0,unknown,2008-07-31
18547,59,retired,married,primary,no,-266,yes,yes,cellular,266,11,-1,0,unknown,2008-07-31
18548,32,services,single,secondary,no,0,yes,no,cellular,99,13,-1,0,unknown,2008-07-31
18549,41,blue-collar,divorced,secondary,no,3,yes,no,cellular,228,4,-1,0,unknown,2008-07-31
18550,53,blue-collar,married,secondary,no,0,no,no,telephone,36,4,-1,0,unknown,2008-07-31
18551,31,blue-collar,married,secondary,no,1030,yes,no,cellular,180,5,-1,0,unknown,2008-07-31
18552,36,management,married,tertiary,no,4359,no,no,cellular,74,6,-1,0,unknown,2008-07-31
18553,34,services,married,secondary,no,27,yes,yes,cellular,249,3,-1,0,unknown,2008-07-31
18554,40,unemployed,married,secondary,no,488,yes,no,cellular,222,4,-1,0,unknown,2008-07-31
18555,41,services,married,secondary,no,56,yes,no,cellular,63,21,-1,0,unknown,2008-07-31
18556,35,management,married,tertiary,no,1731,no,no,cellular,361,4,-1,0,unknown,2008-07-31
18557,54,services,married,secondary,no,-626,yes,yes,cellular,294,5,-1,0,unknown,2008-07-31
18558,40,services,married,secondary,no,87,yes,yes,cellular,247,4,-1,0,unknown,2008-07-31
18559,55,blue-collar,single,secondary,no,923,no,no,cellular,841,4,-1,0,unknown,2008-07-31
18560,52,services,married,primary,no,171,yes,yes,cellular,223,1,-1,0,unknown,2008-07-31
18561,39,blue-collar,married,primary,no,532,yes,no,cellular,786,2,-1,0,unknown,2008-07-31
18562,42,self-employed,married,secondary,no,3211,no,no,cellular,180,1,-1,0,unknown,2008-07-31
18563,43,management,divorced,tertiary,no,439,yes,no,cellular,92,3,-1,0,unknown,2008-07-31
18564,51,entrepreneur,divorced,secondary,no,1,yes,yes,cellular,300,1,-1,0,unknown,2008-07-31
18565,49,services,married,secondary,no,4697,yes,no,cellular,66,1,-1,0,unknown,2008-07-31
18566,41,technician,married,secondary,no,1822,no,yes,cellular,391,1,-1,0,unknown,2008-07-31
18567,52,blue-collar,married,primary,no,655,yes,yes,cellular,155,3,-1,0,unknown,2008-07-31
18568,58,retired,married,secondary,no,1172,no,no,cellular,86,1,-1,0,unknown,2008-07-31
18569,49,technician,married,secondary,no,133,no,no,cellular,81,5,-1,0,unknown,2008-07-31
18570,44,admin.,married,secondary,no,-137,no,no,cellular,151,13,-1,0,unknown,2008-07-31
18571,36,blue-collar,married,secondary,no,29,yes,yes,cellular,345,1,-1,0,unknown,2008-07-31
18572,54,unemployed,married,secondary,no,3250,no,no,cellular,94,3,-1,0,unknown,2008-07-31
18573,40,technician,married,tertiary,yes,-2827,yes,yes,cellular,843,1,-1,0,unknown,2008-07-31
18574,41,management,married,tertiary,yes,-1176,yes,yes,cellular,81,1,-1,0,unknown,2008-07-31
18575,58,unemployed,married,secondary,no,18,no,no,cellular,70,1,-1,0,unknown,2008-07-31
18576,36,management,single,tertiary,no,2706,no,no,cellular,75,3,-1,0,unknown,2008-07-31
18577,36,management,married,tertiary,no,2547,no,no,cellular,292,1,-1,0,unknown,2008-07-31
18578,56,retired,married,secondary,no,728,no,no,cellular,107,15,-1,0,unknown,2008-07-31
18579,50,management,single,tertiary,no,6030,yes,no,cellular,198,3,-1,0,unknown,2008-07-31
18580,55,services,divorced,secondary,no,-555,yes,no,cellular,81,3,-1,0,unknown,2008-07-31
18581,41,services,divorced,primary,no,308,no,no,cellular,73,1,-1,0,unknown,2008-07-31
18582,39,blue-collar,married,secondary,no,10005,yes,no,cellular,241,4,-1,0,unknown,2008-07-31
18583,44,admin.,single,unknown,yes,-612,yes,no,cellular,297,1,-1,0,unknown,2008-07-31
18584,47,management,single,tertiary,no,1187,no,no,cellular,1739,7,-1,0,unknown,2008-07-31
18585,56,blue-collar,married,secondary,no,1362,no,no,telephone,345,1,-1,0,unknown,2008-07-31
18586,52,technician,married,secondary,no,-1,no,yes,cellular,166,1,-1,0,unknown,2008-07-31
18587,44,blue-collar,married,unknown,no,879,no,no,telephone,28,1,-1,0,unknown,2008-07-31
18588,39,blue-collar,married,secondary,no,98,no,no,cellular,119,1,-1,0,unknown,2008-07-31
18589,44,admin.,married,secondary,no,0,no,no,cellular,209,1,-1,0,unknown,2008-07-31
18590,59,admin.,married,primary,no,1040,no,no,telephone,733,1,-1,0,unknown,2008-07-31
18591,52,housemaid,married,tertiary,no,554,no,no,cellular,44,5,-1,0,unknown,2008-07-31
18592,38,technician,married,secondary,no,2398,yes,yes,cellular,18,33,-1,0,unknown,2008-07-31
18593,44,unknown,married,unknown,no,1317,no,no,telephone,444,6,-1,0,unknown,2008-07-31
18594,49,management,divorced,tertiary,no,2564,yes,no,cellular,744,8,-1,0,unknown,2008-07-31
18595,49,management,married,tertiary,no,413,no,yes,cellular,196,4,-1,0,unknown,2008-07-31
18596,42,blue-collar,married,primary,no,0,yes,no,telephone,190,4,-1,0,unknown,2008-07-31
